Time (days),Concentration (mg/L),Concentration Upper (mg/L),Concentration Lower (mg/L)
-65.59311862372473,0.2998460842592439,0.32983069268516835,0.26986147583331954
-65.49309861972395,0.2998505736487542,0.32983563101362967,0.26986551628387884
-65.39307861572314,0.29985493223722365,0.32984042546094605,0.2698694390135013
-65.29305861172234,0.2998591638261988,0.3298450802088187,0.26987324744357893
-65.19303860772155,0.2998632721072421,0.32984959931796637,0.2698769448965179
-65.09301860372074,0.29986726066508895,0.3298539867315979,0.2698805345985801
-64.99299859971995,0.2998711329807156,0.3298582462787872,0.269884019682644
-64.89297859571914,0.2998748924343202,0.3298623816777522,0.26988740319088816
-64.79295859171835,0.29987854230821864,0.32986639653904054,0.2698906880773968
-64.69293858771755,0.2998820857896591,0.329870294368625,0.2698938772106932
-64.59291858371674,0.2998855259735559,0.3298740785709115,0.26989697337620033
-64.49289857971594,0.29988886586514596,0.32987775245166057,0.26989997927863135
-64.39287857571514,0.29989210838256974,0.32988131922082675,0.2699028975443128
-64.29285857171433,0.2998952563593786,0.32988478199531646,0.2699057307234407
-64.19283856771355,0.29989831254697086,0.329888143801668,0.2699084812922738
-64.09281856371274,0.29990127961695856,0.3298914075786544,0.2699111516552627
-63.99279855971194,0.29990416016346644,0.3298945761798131,0.2699137441471198
-63.89277855571114,0.2999069567053659,0.3298976523759025,0.2699162610348293
-63.79275855171034,0.29990967168844457,0.32990063885728904,0.2699187045196001
-63.69273854770954,0.2999123074875145,0.329903538236266,0.2699210767387631
-63.59271854370874,0.29991486640846,0.329906353049306,0.269923379767614
-63.49269853970794,0.29991735069022674,0.32990908575924943,0.2699256156212041
-63.39267853570714,0.2999197625067541,0.3299117387574296,0.2699277862560787
-63.292658531706344,0.29992210396885266,0.3299143143657379,0.2699298935719674
-63.19263852770554,0.29992437712602715,0.3299168148386299,0.26993193941342447
-63.09261852370474,0.2999265839682482,0.32991924236507303,0.26993392557142337
-62.99259851970394,0.2999287264276723,0.32992159907043955,0.2699358537849051
-62.89257851570314,0.2999308063803136,0.329923887018345,0.26993772574228225
-62.79255851170234,0.29993282564766677,0.32992610821243346,0.2699395430829001
-62.69253850770154,0.299934785998284,0.3299282645981124,0.2699413073984556
